dataset,session_id,model_split,combo_name,feature_set_combo,turn_idx,speaker,start_frame,end_frame,turn_len,session_aligned_len,modality_order_json,modalities_json
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,9,both,5067,5817,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,10,both,5630,6380,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,11,both,6193,6943,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,12,both,6756,7506,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,13,both,7319,8069,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,14,both,7882,8632,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,15,both,8445,9195,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,16,both,9008,9758,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,17,both,9571,10321,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,18,both,10134,10884,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,139,train_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,19,both,10697,11447,750,18925,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/139/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 18925, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 18925, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/139/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 18925, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 18930, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 18930, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/139/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 18930, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
